id_type,price,address,number_of_part,img_link
Vente,70000000,"Dakar, Sénégal",6,https://images.coinafrique.com/thumb_4277406_uploaded_image1_1688283114.jpg
Vente,75000000,"Dakar, Sénégal",9,https://images.coinafrique.com/thumb_4277404_uploaded_image1_1688282741.jpg
Location,3500000,"Fann, Dakar, Sénégal",6,https://images.coinafrique.com/thumb_4277395_uploaded_image1_1688282078.jpg
Vente,13500000,"Touba, Sénégal",4,https://images.coinafrique.com/thumb_4315931_uploaded_image1_1690834894.jpg
Location,450000,"Dakar, Sénégal",4,https://images.coinafrique.com/thumb_4314588_uploaded_image1_1690737324.jpg
Vente,35000000,"Keur Massar, Sénégal",3,https://images.coinafrique.com/thumb_4295368_uploaded_image1_1689416545.jpg
Vente,350000000,"Ouest Foire, Dakar, Sénégal",6,https://images.coinafrique.com/thumb_4314107_uploaded_image2_1690695403.jpeg
Vente,55000000,"Mbao, Dakar, Sénégal",3,https://images.coinafrique.com/thumb_4277838_uploaded_image1_1688314115.jpg
Location,250000,"Dakar, Sénégal",4,https://images.coinafrique.com/thumb_4277919_uploaded_image1_1688319713.jpg
Vente,25000000,"Dakar, Sénégal",3,https://images.coinafrique.com/thumb_4277817_uploaded_image1_1688312366.jpg
Location,130000,"Mbour, Sénégal",6,https://images.coinafrique.com/thumb_4310592_uploaded_image1_1690456319.jpg
Ventes,75000000,"Keur Massar, Sénégal",1,https://images.coinafrique.com/thumb_4275203_uploaded_image1_1688118523.jpg
Vente,349622698,"Guediawaye, Dakar, Sénégal",3,https://images.coinafrique.com/thumb_4308878_uploaded_image1_1690363030.jpg
Vente,32000000,"Keur Massar, Sénégal",7,https://images.coinafrique.com/thumb_4308570_uploaded_image1_1690331040.jpg
Vente,30000000,"Thies, Sénégal",6,https://images.coinafrique.com/thumb_4307641_uploaded_image1_1690289403.jpg
Vente,76000000,"Fatick, Sénégal",2,https://images.coinafrique.com/thumb_4307631_uploaded_image1_1690289077.jpg
Location,700000,"Almadies, Dakar, Sénégal",5,https://images.coinafrique.com/thumb_4307071_uploaded_image1_1690248560.jpg
Vente,70000000,"Mbao, Dakar, Sénégal",5,https://images.coinafrique.com/thumb_4270407_uploaded_image1_1687724449.jpg
Location,1800000,"Almadies, Dakar, Sénégal",8,https://images.coinafrique.com/thumb_4306775_uploaded_image1_1690225544.jpg
Vente,1500000,"Ouakam, Dakar, Sénégal",6,https://images.coinafrique.com/thumb_4306767_uploaded_image1_1690225049.jpg
Vente,200000000,"Damel, Dakar, Sénégal",6,https://images.coinafrique.com/thumb_4306330_uploaded_image1_1690203582.jpg
Vente,550000000,"Almadies, Dakar, Sénégal",6,https://images.coinafrique.com/thumb_4268743_uploaded_image1_1687590848.jpg
Vente,100000000,"Parcelle Assainies, Dakar, Sénégal",14,https://images.coinafrique.com/thumb_4304713_uploaded_image1_1690052432.jpg
Location,1500000,"Mamelles, Dakar, Sénégal",6,https://images.coinafrique.com/thumb_4267972_uploaded_image1_1687525500.jpg
Vente,180000000,"Ouest Foire, Dakar, Sénégal",3,https://images.coinafrique.com/thumb_4303905_uploaded_image1_1689989725.jpg
Location,650000,"Sicap foire, Dakar, Sénégal",6,https://images.coinafrique.com/thumb_4303093_uploaded_image1_1689940782.jpg
Vente,25000000,"Dakar, Sénégal",1,https://images.coinafrique.com/thumb_4302899_uploaded_image1_1689931702.jpg
Location,1500000,"Sacré-Coeur, Dakar, Sénégal",6,https://images.coinafrique.com/thumb_4302620_uploaded_image1_1689897410.jpg
Location,180000,"Dakar, Sénégal",3,https://images.coinafrique.com/thumb_4302611_uploaded_image1_1689896529.jpg
Vente,135000000,"Sicap Liberté, Dakar, Sénégal",6,https://images.coinafrique.com/thumb_4302245_uploaded_image1_1689874146.jpg
Vente,150000000,"Medina, Dakar, Sénégal",6,https://images.coinafrique.com/thumb_4301786_uploaded_image1_1689856738.jpg
Location,5000000,"Almadies, Dakar, Sénégal",10,https://images.coinafrique.com/thumb_4267679_uploaded_image1_1687513774.jpg
Location,160000,"Lac rose, Sénégal",4,https://images.coinafrique.com/thumb_4263759_uploaded_image1_1687284198.jpg
Location,1300000,"Sacré-Coeur, Dakar, Sénégal",6,https://images.coinafrique.com/thumb_4263225_uploaded_image1_1687261408.jpg
Vente,95000000,"Guediawaye, Dakar, Sénégal",4,https://images.coinafrique.com/thumb_4266518_uploaded_image1_1687439653.jpg
Location,60000,"Mbour, Sénégal",4,https://images.coinafrique.com/thumb_4300436_uploaded_image2_1689772034.jpeg
Vente,470000000,"Mamelles, Dakar, Sénégal",7,https://images.coinafrique.com/thumb_4264715_uploaded_image1_1687348853.jpg
Location,350000,"Mbour, Sénégal",4,https://images.coinafrique.com/thumb_4300152_uploaded_image1_1689759952.jpg
Location,80000,"Mbour, Sénégal",6,https://images.coinafrique.com/thumb_4299959_uploaded_image1_1689746471.jpg
Location,3000000,"Yoff, Dakar, Sénégal",9,https://images.coinafrique.com/thumb_4299814_uploaded_image1_1689723461.jpg
Location,2500000,"Mamelles, Dakar, Sénégal",5,https://images.coinafrique.com/thumb_4262361_uploaded_image1_1687190245.jpg
Location,1500000,"Mermoz-Sacré Coeur, Dakar, Sénégal",6,https://images.coinafrique.com/thumb_4262359_uploaded_image1_1687190177.jpg
Location,3000000,"Almadies, Dakar, Sénégal",5,https://images.coinafrique.com/thumb_4262330_uploaded_image1_1687188809.jpg
Vente,75000000,"Ouakam, Dakar, Sénégal",4,https://images.coinafrique.com/thumb_4261797_uploaded_image1_1687167062.jpg
Vente,250000000,"Mbao, Dakar, Sénégal",6,https://images.coinafrique.com/thumb_4299024_uploaded_image1_1689688854.jpg
Location,1500000,"Almadies, Dakar, Sénégal",6,https://images.coinafrique.com/thumb_4278752_uploaded_image1_1688387180.jpg
Location,2000000,"Almadies, Dakar, Sénégal",5,https://images.coinafrique.com/thumb_4298795_uploaded_image1_1689680137.jpg
Location,2000000,"Almadies, Dakar, Sénégal",7,https://images.coinafrique.com/thumb_4297699_uploaded_image1_1689600051.jpg
Vente,85000000,"Rufisque, Sénégal",5,https://images.coinafrique.com/thumb_4263303_uploaded_image1_1687263931.jpg
Vente,40000000,"Diamniadio, Sénégal",4,https://images.coinafrique.com/thumb_4297471_uploaded_image1_1689591631.jpg
Vente,120000000,"Mariste, Dakar, Sénégal",3,https://images.coinafrique.com/thumb_4262837_uploaded_image1_1687223654.jpg
Vente,55000000,"Ndiass, Sénégal",1,https://images.coinafrique.com/thumb_4297093_uploaded_image1_1689550097.jpg
Location,40000,"Mbour, Sénégal",4,https://images.coinafrique.com/thumb_4296970_uploaded_image1_1689541707.jpg
Vente,40000000,"Keur Massar, Sénégal",1,https://images.coinafrique.com/thumb_4296784_uploaded_image1_1689529301.jpg
Location,800000,"Mermoz-Sacré Coeur, Dakar, Sénégal",5,https://images.coinafrique.com/thumb_4259615_uploaded_image1_1686960254.jpg
Vente,75000000,"Ouakam, Dakar, Sénégal",5,https://images.coinafrique.com/thumb_4260133_uploaded_image1_1687009662.jpg
Vente,349622698,"Saly, Sénégal",5,https://images.coinafrique.com/thumb_4296652_uploaded_image1_1689521409.jpg
Location,1500000,"Sicap Liberté, Dakar, Sénégal",6,https://images.coinafrique.com/thumb_4288568_uploaded_image1_1688995325.97.jpeg
Location,1500000,"Yoff, Dakar, Sénégal",8,https://images.coinafrique.com/thumb_4261894_uploaded_image1_1687170229.42.jpeg
Location,1500000,"Mamelles, Dakar, Sénégal",6,https://images.coinafrique.com/thumb_4292705_uploaded_image1_1689245509.1.jpeg
Location,400000,"Sicap Liberté, Dakar, Sénégal",6,https://images.coinafrique.com/thumb_4292671_uploaded_image1_1689244577.89.jpeg
Location,850000,"Sicap Liberté, Dakar, Sénégal",3,https://images.coinafrique.com/thumb_4258769_uploaded_image1_1686909121.jpg
Vente,390000000,"Djily MBaye, Dakar, Sénégal",14,https://images.coinafrique.com/thumb_4261480_uploaded_image1_1687128195.jpg
Vente,75000000,"Ouakam, Dakar, Sénégal",5,https://images.coinafrique.com/thumb_4258519_uploaded_image1_1686873887.jpg
Location,3600000,"Almadies, Dakar, Sénégal",3,https://images.coinafrique.com/thumb_4260593_uploaded_image1_1687057828.jpg
Vente,29000000,"Dakar, Sénégal",1,https://images.coinafrique.com/thumb_4294713_uploaded_image1_1689358346.jpg
Location,1500000,"Sacré-Coeur, Dakar, Sénégal",6,https://images.coinafrique.com/thumb_4256628_uploaded_image1_1686759146.jpg
Vente,50000,"Ngor, Dakar, Sénégal",1,https://images.coinafrique.com/thumb_4261199_uploaded_image1_1687111844.jpg
Vente,75000000,"Rufisque, Sénégal",9,https://images.coinafrique.com/thumb_4259256_uploaded_image1_1686934553.jpg
Location,570000,"Sacré-Coeur, Dakar, Sénégal",5,https://images.coinafrique.com/thumb_4258921_uploaded_image1_1686917663.0.jpeg
Vente,65000000,"Dakar, Sénégal",3,https://images.coinafrique.com/thumb_4291781_uploaded_image1_1689177796.jpg
Vente,62000000,"Pikine, Sénégal",12,https://images.coinafrique.com/thumb_4266662_uploaded_image1_1687444921.jpg
Location,500000,"Dakar, Sénégal",5,https://images.coinafrique.com/thumb_4291544_uploaded_image1_1689169006.jpg
Vente,90000000,"Saly, Sénégal",4,https://images.coinafrique.com/thumb_4291433_uploaded_image1_1689164694.jpg
Vente,90000000,"Saly, Sénégal",4,https://images.coinafrique.com/thumb_4291429_uploaded_image1_1689164521.jpg
Location,6000000,"Point E, Dakar, Sénégal",8,https://images.coinafrique.com/thumb_4290843_uploaded_image1_1689118821.jpg
Location,150000,"Keur Massar, Sénégal",4,https://images.coinafrique.com/thumb_4290628_uploaded_image1_1689106854.jpg
Vente,21900000,"Lac rose, Sénégal",4,https://images.coinafrique.com/thumb_4289639_uploaded_image1_1689069599.jpg
Location,1500000,"Dakar, Sénégal",7,https://images.coinafrique.com/thumb_4289274_uploaded_image1_1689034740.jpg
Vente,65000000,"Rufisque, Sénégal",2,https://images.coinafrique.com/thumb_4289032_uploaded_image1_1689018577.jpg
Location,150000,"Saly, Sénégal",3,https://images.coinafrique.com/thumb_4288974_uploaded_image1_1689015369.jpg
Location,275000,"Saly, Sénégal",4,https://images.coinafrique.com/thumb_4288965_uploaded_image1_1689015136.jpg
Location,350000,"Thies, Sénégal",12,https://images.coinafrique.com/thumb_4288727_uploaded_image2_1689002428.jpeg
Vente,60000000,"Dakar, Sénégal",3,https://images.coinafrique.com/thumb_4286934_uploaded_image1_1688849408.jpg
Location,1500000,"Mermoz-Sacré Coeur, Dakar, Sénégal",5,https://images.coinafrique.com/thumb_4249323_uploaded_image1_1686308828.jpg
Location,2500000,"Almadies, Dakar, Sénégal",7,https://images.coinafrique.com/thumb_4285209_uploaded_image1_1688745386.jpg
Terrain,10000000,"Mbour, Sénégal",5,https://images.coinafrique.com/thumb_4285194_uploaded_image1_1688744877.jpg
Location,2700000,"Ngor, Dakar, Sénégal",6,https://images.coinafrique.com/thumb_4247808_uploaded_image1_1686224486.jpg
Location,2000000,"Yoff, Dakar, Sénégal",3,https://images.coinafrique.com/thumb_4250604_uploaded_image1_1686384162.jpg
Location,1500000,"Almadies, Dakar, Sénégal",1,https://images.coinafrique.com/thumb_4250598_uploaded_image1_1686383773.jpg
Vente,150000000,"Ouest Foire, Dakar, Sénégal",7,https://images.coinafrique.com/thumb_4283777_uploaded_image1_1688656886.jpg
Location,2500000,"Almadies, Dakar, Sénégal",8,https://images.coinafrique.com/thumb_4244741_uploaded_image1_1686056963.jpg
Vente,550000000,"Toubab Dialao, Sénégal",7,https://images.coinafrique.com/thumb_4250026_uploaded_image1_1686335079.jpg
Vente,345000000,"Saly, Sénégal",7,https://images.coinafrique.com/thumb_4279670_uploaded_image1_1688428833.jpg
Location,1500000,"Sicap Liberté, Dakar, Sénégal",8,https://images.coinafrique.com/thumb_4278560_uploaded_image1_1688380541.jpg
Vente,349622698,"Saly, Sénégal",3,https://images.coinafrique.com/thumb_4276691_uploaded_image1_1688223044.jpg
Vente,75000000,"Dakar, Sénégal",4,https://images.coinafrique.com/thumb_4276672_uploaded_image1_1688222441.jpg
Vente,50000000,"Thies, Sénégal",3,https://images.coinafrique.com/thumb_4276662_uploaded_image1_1688222025.jpg
Vente,349622698,"Dakar, Sénégal",10,https://images.coinafrique.com/thumb_4276454_uploaded_image1_1688214185.jpg
Vente,60000000,"Dakar, Sénégal",4,https://images.coinafrique.com/thumb_4275436_uploaded_image1_1688137232.jpg
Location,1000000,"Mermoz-Sacré Coeur, Dakar, Sénégal",4,https://images.coinafrique.com/thumb_4237053_uploaded_image1_1685536540.jpg
Location,1000000,"Mermoz-Sacré Coeur, Dakar, Sénégal",5,https://images.coinafrique.com/thumb_4236167_uploaded_image1_1685471406.jpg
Location,1000000,"Mermoz-Sacré Coeur, Dakar, Sénégal",5,https://images.coinafrique.com/thumb_4236161_uploaded_image1_1685471081.jpg
Vente,55000000,"Fann-Point E-Amitié, Dakar, Sénégal",5,https://images.coinafrique.com/thumb_4272891_uploaded_image1_1687906498.jpg
Vente,60000000,"Louga, Sénégal",8,https://images.coinafrique.com/thumb_4272868_uploaded_image1_1687903265.jpg
Location,349622698,"Mermoz-Sacré Coeur, Dakar, Sénégal",7,https://images.coinafrique.com/thumb_4237224_uploaded_image1_1685543674.jpg
Vente,469000000,"Mamelles, Dakar, Sénégal",9,https://images.coinafrique.com/thumb_4234972_uploaded_image1_1685399075.jpg
Vente,60000000,"Dakar, Sénégal",4,https://images.coinafrique.com/thumb_4271291_uploaded_image1_1687793284.jpg
Vente,80000000,"Mbour, Sénégal",7,https://images.coinafrique.com/thumb_4270561_uploaded_image1_1687733070.jpg
Location,1700000,"Mamelles, Dakar, Sénégal",7,https://images.coinafrique.com/thumb_4270164_uploaded_image1_1687706509.jpg
Location,349622698,"Point E, Dakar, Sénégal",13,https://images.coinafrique.com/thumb_4234209_uploaded_image1_1685361633.jpg
Vente,150000000,"Sipres, Dakar, Sénégal",2,https://images.coinafrique.com/thumb_4233983_uploaded_image1_1685348476.jpg
Vente,470000000,"Mamelles, Dakar, Sénégal",8,https://images.coinafrique.com/thumb_4231041_uploaded_image1_1685097067.jpg
Locatiin,400000,"Rufisque, Sénégal",1,https://images.coinafrique.com/thumb_4233091_uploaded_image1_1685261584.jpg
Location,1500000,"Dakar, Sénégal",1,https://images.coinafrique.com/thumb_4268826_uploaded_image1_1687595723.jpg
Vente,180000000,"Dakar, Sénégal",1,https://images.coinafrique.com/thumb_4268505_uploaded_image1_1687552542.jpg
Recherche,250000,"Medina, Dakar, Sénégal",4,https://images.coinafrique.com/thumb_4268389_uploaded_image1_1687544187.jpg
Location,1500000,"Dakar, Sénégal",2,https://images.coinafrique.com/thumb_4267464_uploaded_image1_1687490122.jpg
Vente,380000000,"Djily MBaye, Dakar, Sénégal",10,https://images.coinafrique.com/thumb_4267438_uploaded_image1_1687483441.jpg
Vente,55000000,"HLM, Dakar, Sénégal",4,https://images.coinafrique.com/thumb_4228878_uploaded_image1_1684946719.jpg
Vente,550000000,"Almadies, Dakar, Sénégal",2,https://images.coinafrique.com/thumb_4266022_uploaded_image1_1687423908.jpg
Location,600000,"Rufisque, Sénégal",2,https://images.coinafrique.com/thumb_4230654_uploaded_image1_1685054989.jpg
Location,400000,"Cambérène, Dakar, Sénégal",4,https://images.coinafrique.com/thumb_4263529_uploaded_image1_1687273744.jpg
Location,750000,"Dakar, Sénégal",5,https://images.coinafrique.com/thumb_4225606_uploaded_image1_1684756150.jpg
Location,180000,"Saly, Sénégal",6,https://images.coinafrique.com/thumb_4263309_uploaded_image1_1687264098.jpg
Location,5000000,"Point E, Dakar, Sénégal",13,https://images.coinafrique.com/thumb_4228357_uploaded_image1_1684928256.jpg
Location,125000,"Saly, Sénégal",6,https://images.coinafrique.com/thumb_4263221_uploaded_image1_1687261240.jpg
Vente,60000000,"Mbao, Dakar, Sénégal",4,https://images.coinafrique.com/thumb_4262930_uploaded_image1_1687243755.jpg
Vente,28000000,"Thies, Sénégal",6,https://images.coinafrique.com/thumb_4261751_uploaded_image1_1687164604.jpg
Vente,290000000,"Mermoz-Sacré Coeur, Dakar, Sénégal",4,https://images.coinafrique.com/thumb_4229272_uploaded_image1_1684975817.jpg
Vente,500000000,"Mermoz-Sacré Coeur, Dakar, Sénégal",4,https://images.coinafrique.com/thumb_4229260_uploaded_image1_1684974641.jpg
Location,1000000,"Mariste, Dakar, Sénégal",1,https://images.coinafrique.com/thumb_4226260_uploaded_image1_1684785028.jpg
Location,1200000,"Dakar, Sénégal",9,https://images.coinafrique.com/thumb_4225639_uploaded_image1_1684757362.jpg
Vente,700000000,"Biscuiterie, Dakar, Sénégal",3,https://images.coinafrique.com/thumb_4260938_uploaded_image1_1687092538.jpg
Vente,33000000,"Ouakam, Dakar, Sénégal",1,https://images.coinafrique.com/thumb_4260900_uploaded_image1_1687090803.jpg
Vente,680000000,"Mermoz-Sacré Coeur, Dakar, Sénégal",4,https://images.coinafrique.com/thumb_4223550_uploaded_image1_1684588130.jpg
Location,1500000,"Mermoz-Sacré Coeur, Dakar, Sénégal",4,https://images.coinafrique.com/thumb_4222778_uploaded_image1_1684519236.jpg
Location,5000000,"Almadies, Dakar, Sénégal",11,https://images.coinafrique.com/thumb_4222708_uploaded_image1_1684514815.jpg
Location,10000000,"Ngor, Dakar, Sénégal",13,https://images.coinafrique.com/thumb_4222694_uploaded_image1_1684514055.jpg
Location,800000,"Ouest Foire, Dakar, Sénégal",6,https://images.coinafrique.com/thumb_4222613_uploaded_image1_1684511118.jpg
Location,349622698,"Sacré-Coeur, Dakar, Sénégal",6,https://images.coinafrique.com/thumb_4224720_uploaded_image1_1684688249.jpg
Location,1800000,"Almadies, Dakar, Sénégal",2,https://images.coinafrique.com/thumb_4223945_uploaded_image1_1684610750.jpg
Vente,20000000,"Dakar, Sénégal",4,https://images.coinafrique.com/thumb_4258409_uploaded_image1_1686864776.jpg
Vente,349622698,"Sacré-Coeur, Dakar, Sénégal",9,https://images.coinafrique.com/thumb_4220017_uploaded_image1_1684342056.jpg
Location,349622698,"Sacré-Coeur, Dakar, Sénégal",6,https://images.coinafrique.com/thumb_4222603_uploaded_image1_1684510638.jpg
Vente,26000000,"Dakar, Sénégal",4,https://images.coinafrique.com/thumb_4257929_uploaded_image1_1686838100.jpg
Vente,65000000,"Dakar, Sénégal",1,https://images.coinafrique.com/thumb_4257921_uploaded_image1_1686837880.jpg
Vente,82000000,"Mbour, Sénégal",5,https://images.coinafrique.com/thumb_4257582_uploaded_image1_1686825291.jpg
Location,400000,"Dakar, Sénégal",3,https://images.coinafrique.com/thumb_4218201_uploaded_image1_1684244454.jpg
