area,adress,price,img_link
600,"Mermoz-Sacré Coeur, Dakar, Sénégal",825000,https://images.coinafrique.com/thumb_3296320_uploaded_image1_1629826871.jpg
150,"Keur Massar, Sénégal",12000000,https://images.coinafrique.com/thumb_3343179_uploaded_image1_1632083986.jpg
150,"Dakar, Sénégal",2000000,https://images.coinafrique.com/thumb_3343101_uploaded_image1_1632080339.jpg
300 ,"Mbour, Sénégal",30000000,https://images.coinafrique.com/thumb_3343100_uploaded_image1_1632080216.jpg
225 ,"Dieuppeul-Derklé, Dakar, Sénégal",8000000,https://images.coinafrique.com/thumb_3342174_uploaded_image1_1632013498.jpg
150 ,"Parcelle Assainies, Dakar, Sénégal",55000000,https://images.coinafrique.com/thumb_3341988_uploaded_image1_1632000879.jpg
229 ,"Keur Massar, Sénégal",22000000,https://images.coinafrique.com/thumb_3341652_uploaded_image1_1631985980.jpg
160 ,"Rufisque, Sénégal",17000000,https://images.coinafrique.com/thumb_3341527_uploaded_image1_1631980091.jpg
289 ,"Dakar, Sénégal",12500000,https://images.coinafrique.com/thumb_3340632_uploaded_image1_1631928080.jpg
1000 ,"Grand Yoff, Dakar, Sénégal",35000000,https://images.coinafrique.com/thumb_3338511_uploaded_image2_1631819663.jpeg
300 ,"Mbour, Sénégal",8500000,https://images.coinafrique.com/thumb_3338474_uploaded_image1_1631817090.jpg
300 ,"Mbour, Sénégal",8500000,https://images.coinafrique.com/thumb_3338461_uploaded_image1_1631816678.jpg
225 ,"Dakar, Sénégal",1500000,https://images.coinafrique.com/thumb_3335125_uploaded_image1_1631658812.jpg
150 ,"Dakar, Sénégal",6000000,https://images.coinafrique.com/thumb_3333040_uploaded_image2_1631560501.jpeg
360 ,"Ndiass, Sénégal",12000000,https://images.coinafrique.com/thumb_3332978_uploaded_image1_1631556818.jpg
300 ,"Almadies, Dakar, Sénégal",150000000,https://images.coinafrique.com/thumb_3331419_uploaded_image1_1631488324.jpg
300 ,"HLM, Dakar, Sénégal",800000,https://images.coinafrique.com/thumb_3330760_uploaded_image1_1631452337.jpg
150 ,"Parcelle Assainies, Dakar, Sénégal",,https://images.coinafrique.com/thumb_3330207_uploaded_image1_1631403924.jpg
150 ,"Dakar, Sénégal",60000000,https://images.coinafrique.com/thumb_3329267_uploaded_image2_1631361284.jpeg
3600 ,"Thies, Sénégal",43000000,https://images.coinafrique.com/thumb_3326986_uploaded_image1_1631232176.jpg
150 ,"Thies, Sénégal",4500000,https://images.coinafrique.com/thumb_3324268_uploaded_image1_1631124574.jpg
150 ,"Dakar, Sénégal",1500000,https://images.coinafrique.com/thumb_3323698_uploaded_image1_1631107905.jpg
150 ,"Diamniadio, Sénégal",8000000,https://images.coinafrique.com/thumb_3322602_uploaded_image1_1631058870.jpg
700 ,"Almadies, Dakar, Sénégal",350000000,https://images.coinafrique.com/thumb_3318036_uploaded_image1_1630864605.jpg
225 ,"Thies, Sénégal",2500000,https://images.coinafrique.com/thumb_3315418_uploaded_image1_1630717401.jpg
700 ,"Saly, Sénégal",80000000,https://images.coinafrique.com/thumb_3315253_uploaded_image1_1630708047.jpg
930,"Dakar, Sénégal",930000000,https://images.coinafrique.com/thumb_3313240_uploaded_image1_1630634568.jpg
180 ,"Hann Bel-Air, Dakar, Sénégal",50000000,https://images.coinafrique.com/thumb_3313218_uploaded_image1_1630632167.jpg
150 ,"Hann Bel-Air, Dakar, Sénégal",45000000,https://images.coinafrique.com/thumb_3313213_uploaded_image1_1630631746.jpg
291,"Hann Bel-Air, Dakar, Sénégal",55000000,https://images.coinafrique.com/thumb_3313154_uploaded_image1_1630627107.jpg
600 ,"Mbour, Sénégal",23000000,https://images.coinafrique.com/thumb_3312068_uploaded_image1_1630592844.jpg
225,"Thies, Sénégal",450000,https://images.coinafrique.com/thumb_3259241_uploaded_image1_1627985354.jpg
150,"Rufisque, Sénégal",13000000,https://images.coinafrique.com/thumb_3307655_uploaded_image1_1630459462.jpg
1000 ,"Thies, Sénégal",115000000,https://images.coinafrique.com/thumb_3307653_uploaded_image1_1630459294.jpg
600 ,"Pikine, Sénégal",28000000,https://images.coinafrique.com/thumb_3307578_uploaded_image1_1630455085.jpg
225 ,"Thies, Sénégal",3000000,https://images.coinafrique.com/thumb_3304081_uploaded_image1_1630276405.jpg
120 ,"Diourbel, Sénégal",1000000,https://images.coinafrique.com/thumb_3304013_uploaded_image1_1630273156.jpg
300,"Dakar, Sénégal",10000000,https://images.coinafrique.com/thumb_3303546_uploaded_image1_1630244817.jpg
180 ,"Dakar, Sénégal",8000000,https://images.coinafrique.com/thumb_3302442_uploaded_image1_1630161954.jpg
150 ,"Ouest Foire, Dakar, Sénégal",52500000,https://images.coinafrique.com/thumb_3302293_uploaded_image1_1630154223.jpg
200 ,"Thies, Sénégal",12000000,https://images.coinafrique.com/thumb_3301733_uploaded_image1_1630102947.jpg
150 ,"Mbao, Dakar, Sénégal",9000000,https://images.coinafrique.com/thumb_3301334_uploaded_image1_1630079361.jpg
209 ,"Guediawaye, Dakar, Sénégal",25000000,https://images.coinafrique.com/thumb_3300309_uploaded_image1_1630024848.jpg
200 ,"Guediawaye, Dakar, Sénégal",30000000,https://images.coinafrique.com/thumb_3300295_uploaded_image1_1630024340.jpg
150,"Yoff, Dakar, Sénégal",,https://images.coinafrique.com/thumb_3299624_uploaded_image1_1629992010.jpg
151,"Keur Massar, Sénégal",9000000,https://images.coinafrique.com/thumb_3295129_uploaded_image1_1629770569.jpg
500,"Mbour, Sénégal",10000000,https://images.coinafrique.com/thumb_3295005_uploaded_image1_1629758164.jpg
217 ,"Dakar, Sénégal",150000000,https://images.coinafrique.com/thumb_3292282_uploaded_image1_1629592850.jpg
500 ,"Saly, Sénégal",45000000,https://images.coinafrique.com/thumb_3290980_uploaded_image1_1629511528.jpg
520 ,"Almadies, Dakar, Sénégal",338000000,https://images.coinafrique.com/thumb_3290753_uploaded_image1_1629494833.jpg
150 ,"Dakar, Sénégal",33000000,https://images.coinafrique.com/thumb_3289325_uploaded_image1_1629427495.jpg
300 ,"Mbour, Sénégal",,https://images.coinafrique.com/thumb_3289264_uploaded_image1_1629420371.jpg
150 ,"Dakar, Sénégal",7500000,https://images.coinafrique.com/thumb_3289156_uploaded_image1_1629412414.jpg
389 ,"Patte d'oie, Dakar, Sénégal",200000000,https://images.coinafrique.com/thumb_3289048_uploaded_image1_1629406046.jpg
300,"Dakar, Sénégal",200000000,https://images.coinafrique.com/thumb_3284527_uploaded_image1_1629202870.jpg
257,"Dakar, Sénégal",115000000,https://images.coinafrique.com/thumb_3284374_uploaded_image1_1629198585.jpg
700 ,"Dakar, Sénégal",,https://images.coinafrique.com/thumb_3281745_uploaded_image1_1629061009.jpg
150,"Rufisque, Sénégal",5000000,https://images.coinafrique.com/thumb_3280687_uploaded_image1_1628987867.jpg
7100 ,"Mbour, Sénégal",9000000,https://images.coinafrique.com/thumb_3280590_uploaded_image1_1628979142.jpg
150,"Niaga, Sénégal",4500000,https://images.coinafrique.com/thumb_3229981_uploaded_image1_1626345150.jpg
1125 ,"Ouest Foire, Dakar, Sénégal",,https://images.coinafrique.com/thumb_3275782_uploaded_image1_1628733698.jpg
500,"Malikounda, Sénégal",8000000,https://images.coinafrique.com/thumb_3274779_uploaded_image1_1628686026.jpg
1125,"Almadies, Dakar, Sénégal",1350000000,https://images.coinafrique.com/thumb_3274673_uploaded_image1_1628683845.jpg
225 ,"Keur Massar, Sénégal",65000000,https://images.coinafrique.com/thumb_3273445_uploaded_image1_1628619609.jpg
150 ,"Dakar, Sénégal",,https://images.coinafrique.com/thumb_3271870_uploaded_image1_1628546724.jpg
150 ,"Keur Massar, Sénégal",5000000,https://images.coinafrique.com/thumb_3268111_uploaded_image1_1628348631.jpg
153 ,"Sicap-Liberté, Dakar, Sénégal",65000000,https://images.coinafrique.com/thumb_3267224_uploaded_image1_1628303740.jpg
200 ,"Almadies, Dakar, Sénégal",85000000,https://images.coinafrique.com/thumb_3265044_uploaded_image1_1628198260.jpg
225,"Thies, Sénégal",2500000,https://images.coinafrique.com/thumb_3228609_uploaded_image1_1626280610.jpg
225,"Thies, Sénégal",1700000,https://images.coinafrique.com/thumb_3228690_uploaded_image1_1626283312.jpg
300 ,"Thies, Sénégal",3000000,https://images.coinafrique.com/thumb_3262863_uploaded_image1_1628108573.jpg
300,"Keur Massar, Sénégal",22000000,https://images.coinafrique.com/thumb_3259331_uploaded_image1_1627987245.jpg
212,"Sicap-Liberté, Dakar, Sénégal",95000000,https://images.coinafrique.com/thumb_3258664_uploaded_image1_1627951860.jpg
170 ,"Rufisque, Sénégal",14000000,https://images.coinafrique.com/thumb_3258406_uploaded_image1_1627941084.jpg
200 ,"Yoff, Dakar, Sénégal",55000000,https://images.coinafrique.com/thumb_3256039_uploaded_image1_1627857869.jpg
225,"Dakar, Sénégal",1850000,https://images.coinafrique.com/thumb_3255038_uploaded_image1_1627826241.jpg
300 ,"Keur Massar, Sénégal",8000000,https://images.coinafrique.com/thumb_3254686_uploaded_image1_1627813725.jpg
160 ,"Diamniadio, Sénégal",7000000,https://images.coinafrique.com/thumb_3252969_uploaded_image1_1627691937.jpg
215,"Mbour, Sénégal",2700000,https://images.coinafrique.com/thumb_3252356_uploaded_image1_1627654548.jpg
160 ,"Ouest Foire, Dakar, Sénégal",55000000,https://images.coinafrique.com/thumb_3251658_uploaded_image1_1627605672.jpg
150 ,"Ouest Foire, Dakar, Sénégal",47000000,https://images.coinafrique.com/thumb_3251657_uploaded_image1_1627605502.jpg
249 ,"Mamelles, Dakar, Sénégal",80000000,https://images.coinafrique.com/thumb_3251653_uploaded_image1_1627605255.jpg
150,"Thies, Sénégal",5000000,https://images.coinafrique.com/thumb_3248058_uploaded_image1_1627424401.jpg
150 ,"Thies, Sénégal",5000000,https://images.coinafrique.com/thumb_3247230_uploaded_image1_1627390755.jpg
150 ,"Guediawaye, Dakar, Sénégal",22000000,https://images.coinafrique.com/thumb_3246443_uploaded_image1_1627350149.jpg
200,"Guediawaye, Dakar, Sénégal",22000000,https://images.coinafrique.com/thumb_3246441_uploaded_image1_1627349742.jpg
340 ,"Almadies, Dakar, Sénégal",180000000,https://images.coinafrique.com/thumb_3246417_uploaded_image1_1627346957.jpg
157 ,"Dakar, Sénégal",55000000,https://images.coinafrique.com/thumb_3246378_uploaded_image1_1627343971.jpg
1900 ,"Dakar, Sénégal",,https://images.coinafrique.com/thumb_3244841_uploaded_image1_1627253086.jpg
300 ,"Fatick, Sénégal",2300000,https://images.coinafrique.com/thumb_3244635_uploaded_image2_1627241189.jpeg
600 ,"Mbour, Sénégal",1800000,https://images.coinafrique.com/thumb_3244629_uploaded_image2_1627240473.jpeg
250 ,"Thies, Sénégal",2500000,https://images.coinafrique.com/thumb_3243508_uploaded_image1_1627151555.jpg
150 ,"Dakar, Sénégal",37000000,https://images.coinafrique.com/thumb_3242532_uploaded_image1_1627100355.jpg
350 ,"Mbour, Sénégal",4000000,https://images.coinafrique.com/thumb_3242202_uploaded_image1_1627068841.jpg
150 ,"Thies, Sénégal",2500000,https://images.coinafrique.com/thumb_3242046_uploaded_image1_1627061063.jpg
300 ,"Mbour, Sénégal",8000000,https://images.coinafrique.com/thumb_3237043_uploaded_image1_1626727168.jpg
150 ,"Diamniadio, Sénégal",4200000,https://images.coinafrique.com/thumb_3235533_uploaded_image1_1626634972.jpg
150 ,"Pikine, Sénégal",3000000,https://images.coinafrique.com/thumb_3234796_uploaded_image1_1626573248.jpg
180 ,"Mbao, Dakar, Sénégal",26000000,https://images.coinafrique.com/thumb_3233329_uploaded_image1_1626495063.jpg
150 ,"Dakar, Sénégal",1500000,https://images.coinafrique.com/thumb_3229405_uploaded_image1_1626313810.jpg
150 ,"Rufisque, Sénégal",4200000,https://images.coinafrique.com/thumb_3229154_uploaded_image1_1626301485.jpg
150 ,"Mbao, Dakar, Sénégal",1200000,https://images.coinafrique.com/thumb_3227248_uploaded_image1_1626219732.jpg
488 ,"Fann, Dakar, Sénégal",650000,https://images.coinafrique.com/thumb_3227243_uploaded_image1_1626219338.jpg
1500,"Mermoz-Sacré Coeur, Dakar, Sénégal",800000,https://images.coinafrique.com/thumb_3227236_uploaded_image1_1626218935.jpg
160 ,"Yoff, Dakar, Sénégal",70000000,https://images.coinafrique.com/thumb_3227221_uploaded_image1_1626218191.jpg
150 ,"Rufisque, Sénégal",3000000,https://images.coinafrique.com/thumb_3223083_uploaded_image1_1626042592.jpg
300 ,"Mbour, Sénégal",14000000,https://images.coinafrique.com/thumb_3222319_uploaded_image1_1626011577.jpg
150 ,"Rufisque, Sénégal",7000000,https://images.coinafrique.com/thumb_3221995_uploaded_image1_1625994097.jpg
350,"Ngor, Dakar, Sénégal",150000000,https://images.coinafrique.com/thumb_3220100_uploaded_image1_1625878376.jpg
350,"Pikine, Sénégal",150000000,https://images.coinafrique.com/thumb_3220083_uploaded_image1_1625877391.jpg
250 ,"Almadies, Dakar, Sénégal",120000000,https://images.coinafrique.com/thumb_3219798_uploaded_image1_1625863440.jpg
600 ,"Saly, Sénégal",35000000,https://images.coinafrique.com/thumb_3218351_uploaded_image1_1625812305.jpg
150 ,"Keur Massar, Sénégal",1700000,https://images.coinafrique.com/thumb_3214771_uploaded_image1_1625660933.jpg
150 ,"Rufisque, Sénégal",1500000,https://images.coinafrique.com/thumb_3214189_uploaded_image1_1625642860.jpg
492 ,"Almadies, Dakar, Sénégal",300000000,https://images.coinafrique.com/thumb_3213977_uploaded_image1_1625615910.jpg
2300 ,"Point E, Dakar, Sénégal",2000000,https://images.coinafrique.com/thumb_3213942_uploaded_image1_1625614107.jpg
1200 ,"Toubab Dialao, Sénégal",42000000,https://images.coinafrique.com/thumb_3211621_uploaded_image1_1625527571.jpg
450 ,"Thies, Sénégal",4000000,https://images.coinafrique.com/thumb_3211396_uploaded_image1_1625518913.jpg
300,"Mbour, Sénégal",3500000,https://images.coinafrique.com/thumb_3211008_uploaded_image2_1625504749.jpeg
220 ,"Touba, Sénégal",32000000,https://images.coinafrique.com/thumb_3209134_uploaded_image1_1625432641.jpg
156 ,"Sicap-Liberté, Dakar, Sénégal",45000000,https://images.coinafrique.com/thumb_3207794_uploaded_image1_1625360150.jpg
300 ,"Mbao, Dakar, Sénégal",50000000,https://images.coinafrique.com/thumb_3207709_uploaded_image1_1625355464.jpg
150 ,"Ouest Foire, Dakar, Sénégal",50000000,https://images.coinafrique.com/thumb_3206207_uploaded_image1_1625310083.jpg
150 ,"Dakar, Sénégal",16000000,https://images.coinafrique.com/thumb_3205485_uploaded_image1_1625272037.jpg
2000000 ,"Diamniadio, Sénégal",22000,https://images.coinafrique.com/thumb_3205338_uploaded_image1_1625264835.jpg
150,"Grand Dakar, Dakar, Sénégal",6500000,https://images.coinafrique.com/thumb_3199925_uploaded_image1_1625091300.jpg
342 ,"Grand Dakar, Dakar, Sénégal",,https://images.coinafrique.com/thumb_3199916_uploaded_image1_1625090615.jpg
300 ,"Thies, Sénégal",900000,https://images.coinafrique.com/thumb_3197130_uploaded_image1_1624967613.jpg
320 ,"Saint Louis, Sénégal",7000000,https://images.coinafrique.com/thumb_3196676_uploaded_image1_1624930942.jpg
150 ,"Diamniadio, Sénégal",2500000,https://images.coinafrique.com/thumb_3196545_uploaded_image1_1624919860.jpg
400 ,"Hann Bel-Air, Dakar, Sénégal",250000000,https://images.coinafrique.com/thumb_3196434_uploaded_image1_1624913237.jpg
1000 ,"Almadies, Dakar, Sénégal",1250000000,https://images.coinafrique.com/thumb_3194953_uploaded_image1_1624844978.jpg
6000 ,"Almadies, Dakar, Sénégal",9000000000,https://images.coinafrique.com/thumb_3194951_uploaded_image1_1624844742.jpg
259 ,"Parcelle Assainies, Dakar, Sénégal",50000000,https://images.coinafrique.com/thumb_3194795_uploaded_image1_1624835220.jpg
150 ,"Rufisque, Sénégal",3000000,https://images.coinafrique.com/thumb_3194574_uploaded_image1_1624821193.jpg
4380,"Hann Bel-Air, Dakar, Sénégal",919000000,https://images.coinafrique.com/thumb_3189549_uploaded_image1_1624538048.jpg
506 ,"Almadies, Dakar, Sénégal",400000000,https://images.coinafrique.com/thumb_3188809_uploaded_image1_1624489917.jpg
150 ,"Keur Massar, Sénégal",4500000,https://images.coinafrique.com/thumb_3188793_uploaded_image1_1624489043.jpg
150 ,"Dakar, Sénégal",11000000,https://images.coinafrique.com/thumb_3188783_uploaded_image1_1624488785.jpg
550 ,"Hann Bel-Air, Dakar, Sénégal",300000000,https://images.coinafrique.com/thumb_3188664_uploaded_image1_1624483231.jpg
7054 ,"Hann Bel-Air, Dakar, Sénégal",265000,https://images.coinafrique.com/thumb_3186646_uploaded_image1_1624398716.jpg
150 ,"Yoff, Dakar, Sénégal",42000000,https://images.coinafrique.com/thumb_3185084_uploaded_image1_1624325045.jpg
200 ,"Guediawaye, Dakar, Sénégal",25000000,https://images.coinafrique.com/thumb_3183101_uploaded_image1_1624235106.jpg
150 ,"Guediawaye, Dakar, Sénégal",30000000,https://images.coinafrique.com/thumb_3183098_uploaded_image1_1624234930.jpg
1200 ,"Saly, Sénégal",35000000,https://images.coinafrique.com/thumb_3182767_uploaded_image1_1624215978.jpg
200 ,"Hann Bel-Air, Dakar, Sénégal",55000000,https://images.coinafrique.com/thumb_3182482_uploaded_image1_1624204974.jpg
150 ,"Rufisque, Sénégal",6000000,https://images.coinafrique.com/thumb_3181417_uploaded_image1_1624121726.jpg
214 ,"Dakar, Sénégal",25000000,https://images.coinafrique.com/thumb_3181325_uploaded_image2_1624118190.jpeg
18000,"Thies, Sénégal",,https://images.coinafrique.com/thumb_3180340_uploaded_image1_1624072389.jpg
440 ,"Grand Yoff, Dakar, Sénégal",12000000,https://images.coinafrique.com/thumb_3176468_uploaded_image1_1623881652.jpg
300 ,"Saint Louis, Sénégal",3800000,https://images.coinafrique.com/thumb_3176450_uploaded_image1_1623880662.jpg
150 ,"Keur Massar, Sénégal",8000000,https://images.coinafrique.com/thumb_3176443_uploaded_image1_1623880154.jpg
150 ,"Thies, Sénégal",3500000,https://images.coinafrique.com/thumb_3174414_uploaded_image1_1623793141.jpg
150 ,"Keur Massar, Sénégal",8000000,https://images.coinafrique.com/thumb_3174379_uploaded_image1_1623791225.jpg
200 ,"Dakar, Sénégal",33000000,https://images.coinafrique.com/thumb_3170674_uploaded_image1_1623633338.jpg
250 ,"Parcelle Assainies, Dakar, Sénégal",7000000,https://images.coinafrique.com/thumb_3170289_uploaded_image1_1623609928.jpg
3000 ,"Ouest Foire, Dakar, Sénégal",1050000000,https://images.coinafrique.com/thumb_3168943_uploaded_image1_1623522100.jpg
38000 ,"Diamniadio, Sénégal",1330000000,https://images.coinafrique.com/thumb_3168670_uploaded_image1_1623510829.jpg
43000 ,"Almadies, Dakar, Sénégal",1000000,https://images.coinafrique.com/thumb_3167416_uploaded_image1_1623444289.jpg
3000 ,"Yoff, Dakar, Sénégal",350000,https://images.coinafrique.com/thumb_3167406_uploaded_image1_1623443880.jpg
1263 ,"Saly, Sénégal",59000000,https://images.coinafrique.com/thumb_3163715_uploaded_image2_1623279411.jpeg
393 ,"Dakar, Sénégal",2500000,https://images.coinafrique.com/thumb_3161636_uploaded_image1_1623196751.jpg
550 ,"Sicap Liberté, Dakar, Sénégal",650000000,https://images.coinafrique.com/thumb_3161568_uploaded_image1_1623192770.jpg
1200 ,"Yoff, Dakar, Sénégal",720000000,https://images.coinafrique.com/thumb_3161387_uploaded_image1_1623183905.jpg
575,"Grand Dakar, Dakar, Sénégal",,https://images.coinafrique.com/thumb_3158818_uploaded_image1_1623089451.jpg
150 ,"Dakar, Sénégal",20000,https://images.coinafrique.com/thumb_3158233_uploaded_image1_1623071383.jpg
311,"Dakar Plateau, Dakar, Sénégal",115000000,https://images.coinafrique.com/thumb_3157294_uploaded_image1_1623028784.jpg
300 ,"Dakar, Sénégal",3500000,https://images.coinafrique.com/thumb_3157041_uploaded_image1_1623013251.jpg
15700 ,"Saly, Sénégal",282600000,https://images.coinafrique.com/thumb_3156610_uploaded_image1_1622998016.jpg
575 ,"Dakar, Sénégal",250000000,https://images.coinafrique.com/thumb_3155713_uploaded_image1_1622934785.jpg
575 ,"Dakar, Sénégal",210000000,https://images.coinafrique.com/thumb_3155520_uploaded_image1_1622923069.jpg
600 ,"Saly, Sénégal",27000000,https://images.coinafrique.com/thumb_3153776_uploaded_image1_1622841286.jpg
150 ,"Diamniadio, Sénégal",4000000,https://images.coinafrique.com/thumb_3151729_uploaded_image1_1622758149.jpg
3006 ,"Dakar Plateau, Dakar, Sénégal",2705400000,https://images.coinafrique.com/thumb_3151669_uploaded_image1_1622756305.jpg
243 ,"Keur Massar, Sénégal",24000000,https://images.coinafrique.com/thumb_3146902_uploaded_image1_1622600796.jpg
300 ,"Dakar, Sénégal",110000000,https://images.coinafrique.com/thumb_3146711_uploaded_image1_1622589120.jpg
846 ,"Saly, Sénégal",65000000,https://images.coinafrique.com/thumb_3146676_uploaded_image1_1622587779.jpg
1000 ,"Saly, Sénégal",80000000,https://images.coinafrique.com/thumb_3146545_uploaded_image1_1622584066.jpg
150 ,"Rufisque, Sénégal",22500000,https://images.coinafrique.com/thumb_3145236_uploaded_image1_1622556166.jpg
300 ,"Hann Bel-Air, Dakar, Sénégal",90000000,https://images.coinafrique.com/thumb_3143658_uploaded_image1_1622523792.jpg
300 ,"Mbour, Sénégal",3000,https://images.coinafrique.com/thumb_3143519_uploaded_image1_1622508032.jpg
220 ,"Sicap-Liberté, Dakar, Sénégal",65000000,https://images.coinafrique.com/thumb_3143467_uploaded_image1_1622506496.jpg
150 ,"Dakar, Sénégal",25000000,https://images.coinafrique.com/thumb_3143443_uploaded_image1_1622505615.jpg
1700 ,"Toubab Dialao, Sénégal",90000,https://images.coinafrique.com/thumb_3142917_uploaded_image1_1622482484.jpg
225 ,"Thies, Sénégal",2500000,https://images.coinafrique.com/thumb_3142818_uploaded_image1_1622479030.jpg
682 ,"Dakar Plateau, Dakar, Sénégal",1200000000,https://images.coinafrique.com/thumb_3142571_uploaded_image1_1622471039.jpg
300 ,"Ndiass, Sénégal",1350000,https://images.coinafrique.com/thumb_3141852_uploaded_image1_1622429078.jpg
300,"Mamelles, Dakar, Sénégal",4200000,https://images.coinafrique.com/thumb_3141154_uploaded_image1_1622385669.jpg
225 ,"Ndiass, Sénégal",1200000,https://images.coinafrique.com/thumb_3141150_uploaded_image1_1622385456.jpg
300 ,"Diamniadio, Sénégal",1800000,https://images.coinafrique.com/thumb_3140667_uploaded_image1_1622346814.jpg
300 ,"Saly, Sénégal",8000000,https://images.coinafrique.com/thumb_3139921_uploaded_image1_1622295634.jpg
300 ,"Saly, Sénégal",15000000,https://images.coinafrique.com/thumb_3139863_uploaded_image1_1622293254.jpg
207 ,"Mermoz-Sacré Coeur, Dakar, Sénégal",160000000,https://images.coinafrique.com/thumb_3139082_uploaded_image1_1622237645.jpg
20000 ,"Pikine, Sénégal",63000,https://images.coinafrique.com/thumb_3138743_uploaded_image1_1622222926.jpg
1200 ,"Fann, Dakar, Sénégal",1420000000,https://images.coinafrique.com/thumb_3137926_uploaded_image1_1622192177.jpg
394 ,"Dakar, Sénégal",4000000,https://images.coinafrique.com/thumb_3137518_uploaded_image1_1622157619.jpg
215 ,"Almadies, Dakar, Sénégal",80000000,https://images.coinafrique.com/thumb_3135232_uploaded_image1_1622056721.jpg
230 ,"Dakar, Sénégal",70000000,https://images.coinafrique.com/thumb_3134555_uploaded_image1_1622032033.jpg
600 ,"Dakar, Sénégal",13000000,https://images.coinafrique.com/thumb_3134369_uploaded_image1_1622026756.jpg
500 ,"Saly, Sénégal",55000000,https://images.coinafrique.com/thumb_3134179_uploaded_image1_1622021737.jpg
393 ,"Biscuiterie, Dakar, Sénégal",2700000,https://images.coinafrique.com/thumb_3133680_uploaded_image1_1621981247.jpg
300 ,"Dakar, Sénégal",35000000,https://images.coinafrique.com/thumb_3133084_uploaded_image1_1621958259.jpg
300 ,"Dakar, Sénégal",,https://images.coinafrique.com/thumb_3131930_uploaded_image1_1621898422.jpg
600 ,"Dakar Plateau, Dakar, Sénégal",21000000,https://images.coinafrique.com/thumb_3131807_uploaded_image1_1621891936.jpg
300 ,"Dakar Plateau, Dakar, Sénégal",19000000,https://images.coinafrique.com/thumb_3131805_uploaded_image1_1621891806.jpg
400 ,"Dakar Plateau, Dakar, Sénégal",17000000,https://images.coinafrique.com/thumb_3131803_uploaded_image1_1621891702.jpg
150 ,"Pikine, Sénégal",3500000,https://images.coinafrique.com/thumb_3131069_uploaded_image1_1621863070.jpg
2405,"Cambérène, Dakar, Sénégal",,https://images.coinafrique.com/thumb_3131044_uploaded_image1_1621862603.jpg
247 ,"Dakar, Sénégal",60000000,https://images.coinafrique.com/thumb_3129690_uploaded_image1_1621781637.jpg
150 ,"Dakar, Sénégal",13000000,https://images.coinafrique.com/thumb_3129592_uploaded_image1_1621777517.jpg
150 ,"Mbao, Dakar, Sénégal",18000000,https://images.coinafrique.com/thumb_3129044_uploaded_image1_1621725115.jpg
230,"Dakar, Sénégal",150000000,https://images.coinafrique.com/thumb_3128428_uploaded_image1_1621694774.jpg
300,"Thies, Sénégal",2500000,https://images.coinafrique.com/thumb_3128332_uploaded_image1_1621692163.jpg
300 ,"Mbour, Sénégal",6000000,https://images.coinafrique.com/thumb_3127623_uploaded_image1_1621641994.jpg
3500 ,"Dakar, Sénégal",900000000,https://images.coinafrique.com/thumb_3127540_uploaded_image1_1621636480.jpg
160 ,"Keur Massar, Sénégal",25000000,https://images.coinafrique.com/thumb_3125592_uploaded_image1_1621533965.jpg
150 ,"Keur Massar, Sénégal",9000000,https://images.coinafrique.com/thumb_3125590_uploaded_image1_1621533882.jpg
900 ,"Medina, Dakar, Sénégal",650000000,https://images.coinafrique.com/thumb_3124571_uploaded_image1_1621505013.jpg
300 ,"Hann Bel-Air, Dakar, Sénégal",90000000,https://images.coinafrique.com/thumb_3124174_uploaded_image1_1621471012.jpg
300 ,"Malikounda, Sénégal",3500000,https://images.coinafrique.com/thumb_3123756_uploaded_image1_1621449887.jpg
200 ,"Ouest Foire, Dakar, Sénégal",50000000,https://images.coinafrique.com/thumb_3120311_uploaded_image1_1621295533.jpg
297 ,"Mermoz-Sacré Coeur, Dakar, Sénégal",130000000,https://images.coinafrique.com/thumb_3120223_uploaded_image1_1621291669.jpg
1600 ,"Dakar, Sénégal",,https://images.coinafrique.com/thumb_3120134_uploaded_image1_1621288858.jpg
374 ,"Dakar, Sénégal",22000000,https://images.coinafrique.com/thumb_3119653_uploaded_image1_1621269615.jpg
1300 ,"Fann, Dakar, Sénégal",1750000000,https://images.coinafrique.com/thumb_3118143_uploaded_image1_1621190371.jpg
225 ,"Thies, Sénégal",350000,https://images.coinafrique.com/thumb_3117700_uploaded_image1_1621172779.jpg
11000 ,"Fann, Dakar, Sénégal",1000000,https://images.coinafrique.com/thumb_3117129_uploaded_image1_1621124524.jpg
150 ,"Dakar, Sénégal",8000000,https://images.coinafrique.com/thumb_3117058_uploaded_image1_1621117562.jpg
300 ,"Mbour, Sénégal",5250000,https://images.coinafrique.com/thumb_3116989_uploaded_image1_1621114294.jpg
150,"Rufisque, Sénégal",8000000,https://images.coinafrique.com/thumb_3116770_uploaded_image1_1621103202.jpg
150 ,"Diamniadio, Sénégal",2500000,https://images.coinafrique.com/thumb_3116179_uploaded_image1_1621075733.jpg
150,"Keur Massar, Sénégal",,https://images.coinafrique.com/thumb_3115908_uploaded_image1_1621050155.jpg
150,"Saly, Sénégal",4500000,https://images.coinafrique.com/thumb_3115607_uploaded_image1_1621023707.jpg
150,"Keur Massar, Sénégal",8000000,https://images.coinafrique.com/thumb_3115522_uploaded_image1_1621019610.jpg
